gov Id 識別碼,gov Name 景點名稱,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C1_382000000A_110415,淡水文化園區-殼牌倉庫,ChIJFaFFDfavQjQR-nrwJN9M-ds,淡水文化園區 - 殼牌倉庫,4.1,1885,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",251台灣新北市淡水區鼻頭街22號,121.4469862,25.1658676,OPERATIONAL,{'open_now': True},AeeoHcLuI5KMwySNGKjj3ClsNxlafjLQd_Up-dAsyHI_W6jOK3XgXrsLNbA9ogZ-bmRLm3XailLWum2QA-krYEQNCxcdlIBVZFVeIupE8P4n48_8vYkvgylKWZFEAhcRFgm6nR9kW8q1MJjuQksSbcxAQRvkQVZHV4wH8XM6I1S9BGqgejqty1sgHjDH2EE7ITm4wgiQolq7koBQ-3cs7umag5XZB8RBGTK5IHhu4ggfe02qyXXByELNHYrfRwoJn7tTiXN2gEs0C-6fz32RTt99k44WNRsHRAB6BVnEZdjC-chSS-coVfE
C1_382000000A_110416,淡水海關碼頭園區,ChIJWTnZhk-lQjQR-2RY41FDX2I,淡水海關碼頭,4.4,5484,"['tourist_attraction', 'point_of_interest', 'establishment']",251台灣新北市淡水區中正路259號,121.431753,25.174482,OPERATIONAL,{'open_now': True},AeeoHcL07e6OYebzQuA3JqVZKPcROEfw2-UmO_-QCVkqcq9hXUsekm5Vmoc1_BWwtX8tjoBYvbuDqBq7OXFfYdCQeNHics0YqbJYrXx2IGwVnQwEGRKk_n9DPqp9MfF0zk99nkDcPe_nOxwJmQluhS5k9ImexCBMCp1_clBOVuZvWorJVsOrKuB8VwIfnDnM5Cw7HQBPyEUQcgMC55yLhNY2Rdm9wpb5VsOHq_WDuMyympzuzsAcQ_WQsYF_GCRYqpg4BWd24z6ScHqQEjjLi39LehfeP09eaZfxZrD3mh7wtf7YGzCh8y0
C1_382000000A_110539,泰山娃娃產業文化館,ChIJ1ezu_S2mQjQRW0GHV3ldgiE,泰山區娃娃產業文化館,4.2,593,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",243台灣新北市泰山區楓江路26巷26號4樓,121.4347329,25.061742,OPERATIONAL,{'open_now': True},AeeoHcKCsvd2l8AO3UcucZOP9_JNukGHV6odDH7B3tQ1mxJ66Sq0PBTQGWKeawzZlNlPvUSWS6ftuvn33F9NTPcxhzYrsV7ocg4fBT5mOg4TUKI8kUbnNqpCFt7MhrkZLdUFtfJAt7qxR9Jv4e7fQgO-4EXcBNYB9kzqm6U4XTa4qmjjeNT7uDUZY2B4Lnxgn9bFr1i-LPmskBkXS-gBd_IWGf4Gykk7C1CNbBcNzkkEYG5w--xZsgo8LQcqkpZxw-hK5i5MJWr8mM0gqitPAg3c5cYs2v_WMa6rvxrC-_6CVmzenUAo2NA
C1_382000000A_110577,山尖路步道,ChIJM6aInRlFXTQRW3bIA4ZWoOU,山尖路觀光步道,4.2,165,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",224台灣新北市瑞芳區山尖路174號,121.8480295,25.1120848,OPERATIONAL,{'open_now': True},AeeoHcIrusWABrM-SSwoWmkPKNb_TSDlK8Zx6KqmWWjGBmHHF1k0mw6DdQD4CRMOfKZPomPQEabQz-kka2mCANUUtLB3yFwEALgv_h1MnQhmYAigyE4qOLL0xwtP3-8rmmXcW1dy4ck4y4f82I9kBGl5c1de9unOKQwWYkpGRnvWZHvvVi2frJcyaelLUHbqJ12ijYZ2lPOIZxg58DVNuqHsUz2h3e5MC46SrxxcAN5JcM24WPmK2nbHjIJeGDYPfqAYwUSzmLJR3VgNmah1YseGVDQi8iL8sFvNUUL7o_d1RJeLqi6ua7_nFqHtzq56Iic6SiyYJnXZhE1wvZsmIMGMzjXDqN2-tJLKB0VYcPOLLX0XbOm5gvJi1uxSaDStqujOBuSwblyAE0kujrw5O0cEVwxnnRy-nNSAaQvgneJbtCfpjNXuLoylk2TJGd-vaGMNv-FGKeAdk4PKH1oAhIJtfuuYcdTBMYx1jPPdEm1yb0r1zVCtwFleN8n66vIEksUJ4VuuLZKilRGzPn7R00GbkeU2-H7C0EV8H_3ZGm2FRqpY7cxB7oFdaLyd3Xk-DO3Ds3augHRhlFI5wA
C1_382000000A_110650,牧師樓與姑娘樓,ChIJW0zwJVClQjQRF_xt8j8kApk,牧師樓,4.4,68,"['point_of_interest', 'establishment']",251台灣新北市淡水區真理街32號,121.4344449,25.1751192,OPERATIONAL,{'open_now': False},AeeoHcJOiUeoQVy4dlSXbyNAOCyPFampluMF0Oqdi_AeJj1LHUh6iIGLUGLTQ7mVyBDib4XuTIN2Vk0qQJTdctGsnGBa6dVo-xWUITxiHx0LKxp-U08WYiOI1T_MkM9RG2ArHMld28vEsZSC1uIFJzNcBI6yumagI7d46tKm1hOMJP_lPjFznCu5yhoe3qZNLhuVY8zobC9KKtpkM96JOl8A1MPq5pulZIMYGXm4vw2IkcntE4zV5ugJXfEWTdx8GoGKYvw36JSOOk9PsqqJQKluoCQd-VzJ72ZnCcpU9GX_5b54OEnIdhyREsvRjqbd1MKs6cYSw0naUCRYSRmcvdZ6T3bhH6Ln0fzobUJDJnDqVXwUs2derSgbGLinSsnXJblXtnBuftimlZ_C95nqdwaQLx2GaW_yiI4BFsaGH8SiSjvd07MqFrnCXsrAJQx6VwLTcUGwfsVpbIvla9iCY7iS15vBG9GjDIj9_Bcigqr58epWs--JEbyExd-Le2bZ_24eCPYJRpGGFJ-itK1TEmIeGnJS0v7Ero3FGPU1QjIoqDcJUhuazBBzGYn0rrFACZwlDPgNsuqk
C1_382000000A_110662,菁桐鐵道故事館,ChIJocbUMKlWXTQRvt9jr0RzvkU,Jing Tong Railway Story House,3.8,102,"['point_of_interest', 'store', 'establishment']",226台灣新北市平溪區菁桐街54號,121.7236756,25.0238203,OPERATIONAL,{'open_now': True},AeeoHcK4MCqrt1mAsnrg9OASZ6uRVIQQBmIbtmPK_eTrgrzAAjCF-g9MwZiGNc0WhewVQbjenGaIR2BOTxhI4mSvrxcx4xB3o0g3JQlz14gJ3yL7MCsmdcHRoO5qru-Lzgu_Zqn6kaoeZm5pycMFeF71crUyhcRRho9dkXdtwdUD8d2FGD-fd-OEBnW2nsbmgsEELOdfD9lPxAD16zdTUt2-8zjDN1qjSZdvidxloF-yqSDrvbCRx4SfPsuDCQBqZDUhICwHkmxuQampOxuCwHROdGp1tXtU69-zai_C1cIIHN_HCMKufh2xEWS2N7VohQ3SHGITyu9sK-TzhkKSTvgTtirEAoOw0WOiYSG_CZKnHRhZYZv8QS5s-xaNsJYpjMyUcCmtLi8imAGG8_SgP_lABSkS0JW-t1jO2q726UmslTFMjLTotccG5nw7mhjEowidOTOaJ7PbyGBbLbqlHqNJTQj0N2WKPqMvfCybw1OVRtxHftmLgLuCzEwJwybX9O5tcGBiQo9j3Fzcib4nsEMwDbTBMB_UodjMujRwbB38URnBGWekmnMsoHxspLlTvsmEWVesEin96R_0GA
C1_382000000A_110669,新店文史館,ChIJAxH9pPQBaDQRse0d33LRfh0,新北市立圖書館新店文史館,4.4,114,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",231台灣新北市新店區北新路一段92號,121.5429308,24.9681978,OPERATIONAL,{'open_now': True},AeeoHcKRxiAHS_AvLD-xO-tkPgPdHPzVrudm7vDuRy1Rp4dNMtDQcRtYdTw98AabHqO8PgAOR1eu_ftcWemyqR2xun9VzSshN3Sap_-UFB9Gwq2gSb1iNdR3GN7EYQSiCWhVFil7dSZZt-vSaqhOSMz7Qgw8BgV9DjdC5vEW8TgNkQVI82TkaF2Z09CHKYrBwC4odm6xPObVzDPotKG887t8nZBSxwtHcJle8KvuJ01wPQySB3y7rf6Au2GcRWbvrb5AUsisWrOFV_zfGVJLgsekUsQPVXYvBRdSFibLOzE9MwOFKrsVryGBuiLNDj4IwY1pw-qzMD1bqGJ0_jU5nABox3rlWgBBl2SxUNwzyptz0Eny2mcaeZ2i2WF8gcwMDRBOyenUnBD9ycdpmjHoPfN1oLEHXwwe60EMWAx_mVds8vov8ZZWUotTH4ew_HdaY_P3BI4qL_aFcmShjPa498xEs01SqLIJ5Jnin90P14HbfnzOLwZ0B5i2tCNHv-83a9KGQav58ETIXAShynSP1Tq3BlLGmuP9IySxuek27HtVOTXGSIMZWEn5VduCikZ2MtdCyfPV3ZvV
C1_382000000A_110680,慈母峰登山步道,ChIJM6BfELdWXTQR7b76psra5DA,慈母峰,4.6,279,"['tourist_attraction', 'point_of_interest', 'establishment']",226台灣新北市平溪區石底里靜安路二段,121.7381962,25.0190829,OPERATIONAL,{'open_now': True},AeeoHcKEe3LQwpgNNta2oscuU3A9y7s0NX9lklHx6WMXmDy_2eodUMpU4me-g-4DL1ipx7B4PKPQNOWBJavfhLZlQZQGDnAGWr0WDB-YNPGMjU0WcC6gLGNtLqmVS5cipVxFLotD9JE1G4TKEUBYYFdaqkYcPlGFFZmKv8-BGKTYmP3LZ4slmxKvqhR0scbAt3EE14beJ_oQKa2qXIlj5-p2xvADfi6P13GRGQXDalnPxa0TIq1fUmdYmfdNwtOQWAP_1bYLh0re1Rj3lMWPR_Yrn3163KL-3BAOTRUAgFJ5Euq9xxa5O5M
C1_382000000A_110761,許新旺陶瓷紀念博物館,ChIJ01fuoqweaDQRuB4-gTc5TmY,許新旺陶瓷紀念博物館 /請以 「新旺集瓷」為主,4.5,52,"['museum', 'point_of_interest', 'establishment']",239台灣新北市鶯歌區尖山埔路81號,121.3477188,24.950933,OPERATIONAL,{'open_now': True},AeeoHcKNIf9jclzEaKsIyrOC0iUAi3ioXo0m-wqfCl153yTCoWurYHLP6uQDY4ll3ZP1vI9K4FKG5tSQaxe4SEh3mbEt0SAhMMgK3wW5y63ykU09Jkl0X8xnmG4V6HFsZBqoOsr79fpzQoeEhif1fETq0IJBW1ZGfjc79WjCShjXWa--XczZVSyMr4XtjtI8TBq1SFFCxDALkwtXureNo9wXc0UQKBbzjoh2wRjg04C4KZmpspwIihRUzuOL1IVL2jYxdS0mbHGNA0tuACUcc8mnLpLh8U6kb9YYzKijxcwA6vt87nkB2A4n-LpMxOZauis-Ln3KOp8YV-g9-uM1EaDMG-cT-DB0XKXYU80OAzUcLhIfbQ2-QId-V8qjKTneA3j0EsCIsTQNJW0imDWnjhMhslAN-F9kkzf3OME5y34VhzC0Dtcm7WxBb5tVuEKDprhidtA6994XLUbKHhCFJ8vKM2cWUIFFqNmY7n-4E9GV-IcQoQfMZW4vzPNZZnuHfUgbDdWYFRKOaW5DVqF24LKjkVGs9JCKTPbbx-XDt_W0_71DGMhvk-St3yWsGMC-gIl_GneL_UgI
C1_382000000A_110789,琉傳天下琉星花園,ChIJ46H4jzmwQjQRekjhYSedtK4,琉傳天下琉星花園 - 觀光創藝工廠（琉璃、DIY、香草）,4.4,361,"['tourist_attraction', 'point_of_interest', 'establishment']",251台灣新北市淡水區忠寮里口湖子1之7號,121.4766555,25.1895264,OPERATIONAL,{},AeeoHcIFV3zSuOrdR_bvra-0TKXUhZqLCmISipDL1c28laJj92k8FWV84U0guA5i2_UaHPJd0Yb3YaHcWklPtpT3HOvmurbSEDzFWhkpK5gWMvvXAez97nFICHObEnSi5j6zGl_-hucGrHTsN62ia2B0SZC5KM-9z_SFkBc_bG2B-XtZL2l2h_n6i-bzHIdQJo0EVk93I0gqjabSkzFtEGL4zI7E4kQPUaD6H8uwvAmNes9rxZtwzGV8I7ioiCCQzQfgsR6kIiZYxCy01mVyUQl6xegfPwOj-wWxjK6GOkhne4laeMloxb4
C1_382000000A_110797,北大特區藝術大道,ChIJMTOYRAocaDQRFvCg72ZbZSI,遠雄藝術大道,4.3,257,"['tourist_attraction', 'point_of_interest', 'establishment']",237台灣新北市三峽區學勤路,121.3753847,24.9463194,OPERATIONAL,{'open_now': True},AeeoHcK06kE8roiGVn44UqFSRjiAxB220NQ1L9w-e9LX11i1ZcQc9o4OlGbHkJtBZiBZx1a2Xk5PX-BV2uh7M5SvqRrWexjSAaRlaaKXvboafT_-sboEQh48efp0NdOdj0u1SEIDGblum0CYHCWC_coZNgDS5Z1CCUIgrfEspEe91BPP2kkVhyuyCEQXPc6AUcKTXr8jIdxCTODQZ9GCH-66wM82fZ7sIiZRomcAqbDbsPhXxmwdSIrZAVI9QeoJV4ndrVYRn8ExoFtb0yaXhESv-GQl1JYV9_gSENTh7K7-yrMlNZkeREg
C1_382000000A_110829,舊草嶺隧道,ChIJmUjPHA1dXTQRB-tXTydBtUo,福隆舊草嶺隧道,4.5,5216,"['tourist_attraction', 'point_of_interest', 'establishment']",228台灣新北市貢寮區福隆里,121.9583462,25.0039454,OPERATIONAL,{'open_now': True},AeeoHcJmmJOmlZ-zrfgrMNcJmYi-lf4BOitkWpbbyohWMkGT_6oUv75Xx2Y0xufSFq2WKwQ_6Ar5mmBzfaLJCfM3HnCPmYS0edAI_9uj00erPcXL943FrMNcq8wWtmiKQXph78GhqI5ONcufPazO2hxTRAPQurfV1-ly0pFhbPm3YQhb8dQ4NWwkDCO7WagOafvD2aSIb7_3bt9iXuVi5PYg6oSAUrcjrok0Ou-kEjlUq9j-zcbcg-vZPUgWquda7G17H_rzsYFSu8v9DZJ0glOq6ns4QPhte0OZwBiCE9YT_iIrXvbe
C1_382000000A_110832,林益和堂中藥店,ChIJlZ_u1K5bXTQRAer827fHNZc,林益和堂,4.4,80,"['health', 'point_of_interest', 'store', 'establishment']",227台灣新北市雙溪區長安街3號,121.8646593,25.0347032,OPERATIONAL,{'open_now': True},AeeoHcLKaH2HLh0BO1YtnFOa9CKH3TBTGGqkYZa2dIuQkVpjn9pQ7RPF6_8u06ZMxEgZxOEMv34_MygARvyt8T31JqPbhennFCnGqhyH-lVnZKQJQUwIq40zSAc1mIF3euDBcA84B9q9aeDChjAe3ntHhSXEJBOWoqB1U9e4hp_AdxtimoXJKpye7gBamJ7BcIXzcdCaLoOo_kZyWU9tWy0NWRwB_KY6MUrg_nNp-7WynQTgvB_UMge-x8OxEmFhXUzylC8lZckF-ND_Ke9OTTEfFdZCxS9Q0LXEKlfy074225sceZozmLi6rPr3O7hfjXPy0iNtijm9LMQd_c03fEntxva2xC8bbA9PbimstUvBDj38fwiTCDHTkFNYYjcVc93P2Jz9MZ6Tzo12njU1SekTZVX29jocb7bPs8mrW4lgnZvPCOT3h09Ef2KbXS_3coOgv-8A9qonXl3I4DTcrARnlWyJ6WNoTysOCV1bkyDkONp_c1OKSDwmuXIcTBOKeiGPsPsI076WvZCw-Z07monCErxFe95fuSOQCWsmaJ8bntkLpnhL8A6X14QtQ8PWEnBhIhgFURsCZNKOQg
C1_382000000A_110865,十三層親水公園(三貂親水公園),ChIJWyLjW9ZaXTQRSExl_Ua7bqI,三貂親水公園,4.1,175,"['tourist_attraction', 'point_of_interest', 'establishment']",227台灣新北市雙溪區,121.8537834,25.0779193,OPERATIONAL,{'open_now': True},AeeoHcIc-MUts7gE-wSp4XZGg_JTIgengQq2JLsP9xpWJopednuMkuzDKzMSAgX_RJIMa9khBZkeT-G4ZVoRBB4XFgv71v6FocbEq4O87i3gteTK0gUyNsDlVEiD_mlTsWWLDE218rz3WfG6EwLR9nspODHwWfDTxFReVafeo9pAHh8SbRyImhlaNoBZxyNT3b27MZRbn-p3Oesr1Y8YkmI4UykNwfDEdBDqmxUvGgOMxlFsMcS9w2ClgxiUsOIA76CU5LTRDG_jxN83u0A_nZabkbwhuMI_-UybxJyclDb_Ms3dZ2k75LA
C1_382000000A_110877,蘆洲李宅古蹟-李友邦將軍紀念館,ChIJ-ehkabaoQjQRvrp1-du0k-4,國定古蹟 蘆洲李宅,4.3,3652,"['tourist_attraction', 'point_of_interest', 'establishment']",247台灣新北市蘆洲區中正路243巷19號,121.4666493,25.0853748,OPERATIONAL,{'open_now': True},AeeoHcLydi09MM2dAK8LZL73boSsnp3kpgHr5cx8QyKsRODKpixGtpvoTDNuo0gPeQ3P7Nckn4_sk9YAUjbE1gLuMxy0_qKXCdGSvZkSstnyQgE2-BxJo5JE3hGFZHlWfDKKccac1wTm_6NOLaap37PkvDwRaFsmJXtHDiXjxkz53AMNukfLEeZwG5pv2Oe1hWgmoHoMIuVgCNvjX9wv4EAcbxjEipObs7LHftHjdP8sECdKP-wyoCVrj7b__9d7SdaTh_clky5daFsaShhEwBIGVLgzullbKiSwMikb5ZWB45xIU76nuNU
C1_382000000A_110926,菁桐煤礦紀念公園,ChIJOekGya5WXTQRowMVeRoSs9o,菁桐煤礦紀念公園（石底大斜坑）,4.3,174,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",226台灣新北市平溪區菁桐街50號,121.724462,25.0248158,OPERATIONAL,{'open_now': True},AeeoHcKggPqAL9TSTGe748r7RFIiRrNBhNufZx8IxwcmgeGpJm2cD4zCpVvPc-wDk6dr7xB6cDfcEFzcrxHqtGr54ixuP4LDmMdOVW5ejEjm74dkyFLRZbwEgluOpCn-3UWeEW9N3Z0Dn2OjbxY6-EO2-H8ZUNmUBniUSQQA3hTBfo1fgmqOL_Cxr_nwnba_7XdST5Y-RCxdbw44aO9d8IBgjwz27-O-W1sxBLJ3xdf1QQbOkSTL6BkAJeMZhUHzQJsnq7jJZWub6oSGLdZ2HjSLIdc3JRQH97iKEX8KGrDJG61MSWWHPkJZFoYL4AEBIBxvKLsQMmqsrp1gofx2_Wn5SGxSGFNw73Sn5B_Bt7I8yTczy7gTbkrWZ3V2ntuiCpE4hYXgVvVlPoUd1DwJgMLuepgsenEB65C2KXJBryVxhEN13FeO_XqKggLCHN_tFOIwEZjWvNkA7R8EiuIC6-r171PgAV8YooqGIiW7u37xwefnhXHII3dZ1R41pKhZgqKy_iPwXzzNB59DUb-VzPC-9p6uyv_sHU2Ltyx6RJLz5Zugyz3-3S24fXbg3QMyOAmRU_JZ2w
C1_382000000A_111420,彭園 (台陽公司附設醫院),ChIJP3692xdFXTQRzHfEMhYFRvI,彭園,5.0,1,"['point_of_interest', 'establishment']",224台灣新北市瑞芳區豎崎路41號,121.843006,25.109095,OPERATIONAL,,
C1_382000000A_111421,金瓜石地質公園 (本山礦體),ChIJm12FZd9EXTQRrpCgEFFbXHo,金瓜石地質公園,4.4,2607,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",224台灣新北市瑞芳區102縣道18公里處,121.8545499,25.1009411,OPERATIONAL,{'open_now': True},AeeoHcL9_U0F4_r9mheM-dtWowwFPb9cUxiyW4ssEsBzlcUBHVO-bsXT2wPMNQ0DtveK4F-zxnjbF2WI-YNHirWE7GMdwBsf_cn-v6r3CjZm_n904cBnHWM_a8jHQZR9nnG97Y4zgB7zaFB_XyA8WjDSHRGR-xqnPDl7TtjRIFZdGVfzjTgd-kGvCLvrwonq7O6A4mTzNLgKNuv9w1KdpIe1G_oeDSshoSSsSdNBhDdDpMeEki0dLKjR64GsLmWazklrEZ6OMwU1IE8d4swOxNy4xWb8adJcR7im1fwnb5KUxSQG7ffGu7yQsZZAWSL2799bC-kKljGxE0j-xpt5K8de93y51dxVMhdLnC8h9FzLvrNFY2L7axGb1RodaGarnKA5Zj82-HJhWo36Bo0SgophToJXXv_lUk7hK7TPViF2h7isXxA2lVz2IUZ2uswFoYjX6CpauISkf_IB_e5KHQPtwrKRPvlusWLkPXEz_JAnIafKVkeaqCG3741sykZedLn2xTqg-C2TZeTIxSdeqi0zmi368MW8KV2D2aCVXK6TrKcvYqAu7kcSVDJMXp35FntYLzE81ZLh9l1nYg
C1_382000000A_112138,德興居(歐里人文咖啡),ChIJsVAoDsWqQjQR1PgfjvtDPt0,歐里人文空間 豆腐冰淇淋原創,4.7,992,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",222台灣新北市深坑區深坑街48號,121.6148831,25.0018103,OPERATIONAL,{'open_now': True},AeeoHcKWV5CFsXvFXlftyjT4d016tEGjfrUomJQklhcgg-8nbYcqlOHnCvF1aj_R8N8_6JNfm88HqqiWABoQrZ4UdU0aPVUT2Bx8zSQVnIT8-1v954dzcsS4CJ1c1CWOT_-96_k3JjCWosAYIAHc_vIFS7FTynatxtV6gJiZGwklB2TysODfCBJ44wcaNSeS0OmccRjMz-yCwZ8ZRIU2-oN3i190oSimS7kIddF72MlhJCmo2DoiNzJY3BUOgi28sktpzVEyfgKZqfZk4mZjxemkkbHF3LJpfcwrfcvL6QgW28rpaxqYjkw
C1_382000000A_112378,陳逢顯毫芒雕刻博物館,ChIJX2tLBjACaDQRLACbP9fz84o,陳逢顯毫芒雕刻館 臺灣工藝之家,4.4,87,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",231台灣新北市新店區安康路一段207巷17號,121.5250219,24.9611333,OPERATIONAL,{'open_now': True},AeeoHcJIEhMYDn_IBCB93MdzveODUcHtMc2g_E-ea0lJYafO1Q1c4P4EmV-refdq1BtVEc-GwnqlxLbWMA74TQFEftiVhtfmktn-4iv9O3W7Bj63WtF3VWTsJJ9CAVhoFLbqrdNufIMjR5fOFMZ9R9AukUJb-_HDa5KQVF8FIFIVeq9kBliBUtkRZ9Gj3R1zBnO-zrYo41I0m3ZxAGUq6zzHrQocbairvX_b4yVPlNNPjPMMBi6qgeRmLseFjmOIOUr3DNBh274QUAdf8Af5KWFY63d6SRryujtEtEwdUkK8GdnajqMEL7o
C1_382000000A_112381,陽光運動園區,ChIJ3-g-OBQCaDQRoSoNI0X49zk,陽光運動公園,4.5,10589,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",231台灣新北市新店區安業街,121.5203229,24.9769623,OPERATIONAL,{'open_now': True},AeeoHcLi6m4lAJ6bZVotwqZudeL2T-EI-xgvKibnOsvCFhbCFEgeJkg7oIeKqhdjoKtyBwwZjJe80K-HoYmzVQJMbdCWOvUazdLyLZ2Ssl3Jpv-HWFpY1FimMNCehDqOf7H0YUrQaCMlK7it_Y69dllEhq8W-C6uLjCg9AR2BOu98bT-fMbwnQx9hUsdYcE2nhScOfq2jf4dSvjz4IsKwUCWCpnBDYMnf2gmLMOyiKz0tEShveYsSrX_qLwCAzFznKSr8hJuUTZT4Vq6nVnzHrJX8L4xGjD76Y5hA51RcQtP8DH_WVs6_Hc
C1_382000000A_112392,甘樂文創展演空間,ChIJ6cE7Ke4baDQRblZ4478g19A,甘樂文創 合習聚落,4.3,205,"['point_of_interest', 'establishment']",237台灣新北市三峽區民權街84巷12之1號,121.3690075,24.9338048,OPERATIONAL,{'open_now': True},AeeoHcJht8ANzNw5oeKIz4rEVjtFSnJIj9SvujDK4GI51NjO1Ovq8hV4RK3dQ9Z8_QwtoGmch1BMysQyZRJt9tWziRF-oeGfm4V9_Tk_8zcHUixA_eochiKanZ1W5tUxXYuF4hY6NdqudxbNkM62NYl2SEfjIlePDPXZjiRXZHHx5eP_vpH3RdbPlKkmoRuVW5Gnyn0fmlVAqb1PHXl5F5SfahuTXUcdLxZW8CUcSZ2c5YsqaNCRKnXqpuzmiAafdqWCbAYJIK7yheP8PToUbsacnD0nR58QchglRP-q9dTfmwVWUn5TTPk
C1_382000000A_112404,府中15新北市動畫故事館暨新北市紀錄片放映院,ChIJHfTcdh2oQjQRRv4txMzte-k,府中15,4.5,1323,"['movie_theater', 'museum', 'point_of_interest', 'establishment']",220台灣新北市板橋區府中路15號,121.4595796,25.0094811,OPERATIONAL,{'open_now': True},AeeoHcLvSBmbqM13jNgNWz-69c-cRGoTAmGMaGZIMFEGQLsh9ChKLTP3UQEpvWjcPlrrX3VLV7FMfe7XfApAHd7_OvxJBsYsm4Twosu_uoUSGdLCdnhNJekgXfaN__4sUqsd7cmhqe35yXIPFLVfAJXg0EUwCclbsxLPl304Tx6Rq0jp2xRCJ4HUj_AXruIDsBHjU5vJ5zj4Hj7p-iD6SbC5s1sNuML842vwKLMFZoAShHYhRCi-qhkyZfra5wuyqWGl9yooQRI97Cjxup7kcrr1ZsIw_Qsy2z4yhhQPISqauFU-J721xXU
C1_382000000A_112799,藍染遊客服務中心,ChIJOxSgNe4baDQRGAl1Q7Tvx_U,三峽藍染遊客服務中心-青出於藍染工坊,4.1,206,"['travel_agency', 'point_of_interest', 'establishment']",237台灣新北市三峽區仁愛街47號,121.3686159,24.9329737,OPERATIONAL,{'open_now': True},AeeoHcLgFwdeVAFnQzCId9mgWO-F7loeKUBOI31Z19DarvEm5oWQA27UuohyKg12QkYM_3zCOx9kDn_3tYNWINONZxWePHTt4n00K6AvXeVOtXcxIrBL7N6h45JyCvgEh2WOeHmgQ-4XZoQuKcuSmxVP1pjlLT4K8gvF-xY7ehfWC5_UJHo8gy_F_1JxA1xI-5kZjCHXtKOWmzaS0MVBGtxZa9IZX0rEEZzhzz6utN3iXNYmA_p8pMCrXN8SJVvYpLlOxjHPDb7Y0QQZUD04uPO4vkyyniPr1RkenwB3T0pmkrr3oJcu7wg
C1_382000000A_112866,雲門劇場,ChIJsY5ajkilQjQRcZYS_Bsuj5M,雲門 Cloud Gate,4.5,4734,"['tourist_attraction', 'point_of_interest', 'establishment']",251台灣新北市淡水區中正路一段6巷36號,121.4287134,25.1800684,OPERATIONAL,{'open_now': True},AeeoHcJhnjfSZD5J-zOoHnq714ZK1J8RwytnXNGeeHkBQIOVJHa5gEZ7p5zTxtupeIsCWpO9ghxh8nxWWs07l97g-q69BpeF4xH5F_ySE2c6iiRUXc0yE5YBZuC_Q_IwqebQ1rFmVZn4KjpS862vMOr3oBDYhZUTvd7ZMBltGnoeq9O4hbknVOUj_ty04FKJQWF-lwf_L6el9HM9821mek2-_GATNueWo9C-EeZpF9X6nUqkpPe3KRXKpTklAXrTdFFXK1AmXZ43bFYyVh31Yo0m5aRaOsQf-R-HdGPvNblTENQQAnMmdi4
C1_382000000A_302758,新北市市民廣場,ChIJq2QwKRmoQjQRMpx-0D_asa4,新北市政府市民廣場,4.4,1880,"['point_of_interest', 'establishment']",220台灣新北市板橋區中山路一段161號,121.464979,25.0132388,OPERATIONAL,{'open_now': True},AeeoHcLSSPfRpJtDYrdpL3o0Xmu4G2kueSZTW6Z91dzTdDil5s1t3Rh37bs1lYzN9jZ3s1zzkvrZdodK2QwKGXaKMp8JPIrZ8Z8xZyGgRq_Izpl6b6R7zyvY9qPh6N72KcCEkqlS_S1TwqwysU7ejkWZ1HVCSs9cL5NJlOeOdXDVg64WZGZg_VnYNSxWK5W1zN0Krdv3-O7j-v3qclwyJquSfwYkSwAWcS95cn9s4z0RpzSBsEJf4q4DEF86znaiDGA1QcaH81_1SIWESwIBo3IULDcrFnj2vf6g8ZoH0z7pM7tfvY82vpk
